@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"@ReutersLatam: Centro Advertencia Tsunamis Pacífico retira alerta tsunami para Caribe tras #sismo #CostaRica, mantiene advertencia r ... ☁ point midpoint Point_(geometry) informing warning disaster tsunami wave natural_disaster ocean Pacific_Ocean Earth move draw_back settlement Alerta Cities_of_Japan disaster tsunami wave natural_disaster human_body buttocks body_part anatomy mammal primate vertebrate man Scientific_terminology 2 System body geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography taxon Costarica hold informing warning","10","4","0","141","17","2","1"
"RT @biobio: [VIDEOS] Primeras imágenes muestran como fue el terremoto que se percibió en Costa Rica http://t.co/UYxBDm3e network RT_(TV_network) television_station autonomous_non-commercial_organization channel recording video analog_signal electronic_media technology ordinal_number first representation image Artifact_(error) support prove comprise geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","7","2","2","122","21","0","1"
"RT @clauvalereyes: POR FAVOR RT RT Se solicita URGENTE #Amuay Analgésicos; CODEINA, MORFINA, DEMEROL, ULTRACET (TRAMADOL) Favor RT los n ... benignity favor request beg medicine analgesic pharmaceutic drug analgesic codeine antitussive opiate chemical_compound analgesic morphine drug opiate chemical_compound drug meperidine narcotic chemical_compound chemical_compound Tramadol analgesic benignity favor","16","1","1","141","21","1","0"
"#prayforboston? Alguien me puede decir que paso? :s be_able_to utter say change_of_state transition","2","1","2","51","8","1","0"
"RT @Capital967: #ENVIVO: Descartan riesgo de tsunami para Perú tras terremoto de 7.6 en #Costa Rica http://t.co/LaAihPFp danger risk event_(philosophy) management disaster tsunami wave natural_disaster republic Peru South_American_country nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","11","2","0","121","21","2","1"
"En mi Ksa se salió el agua de la pecera y se cayeron adornos #temblorcr move leave liquid water binary_compound material ingredient chemical_compound chemical_substance vivarium aquarium storage_tank move fall ornament embellishment","5","2","2","72","15","1","1"
"Hermosos desfiles para conmemorar el 191 aniversario de nuestra hermosa tierra #CostaRica procession parade commemorate day anniversary day beautiful taxon Costarica","5","1","0","89","12","1","0"
"Situación en Navidad: autoridades no descartaron que pueda haber un temblor de mayor intensidad #sismo http://t.co/tFlYMcHp vía @soychilecl state state_of_affairs concept public_holiday Christmas feast_day holy_day_of_obligation quarter_day Christianity commemoration abbreviation polity regime governance declare count_out be_able_to be motion quiver greater magnitude intensity measure_(mathematics) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","8","1","0","141","23","1","0"
"Termino la visita de los amigos de Rafa, saldo negativo ejecutaron la rosa china de un pelotazo! #terremoto deity Terminus Roman_mythology God sobriquet coming_together visit person friend equality balance measure minus enforce run shrub rose first_description_(of_a_taxon) taxon perennial hibiscus Hibiscus_rosa-sinensis first_description_(of_a_taxon) taxon evergreen Chinese geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","6","2","0","107","18","1","0"
"Que carajo tienen los gringos en la cabeza que les encanta entrar a un sitio y dispararle a la gente? #LAXShooting erectile_organ penis organ hold alien gringo word external_body_part head Mereology delight enchant enter tract land_site group people social_group","6","4","2","114","21","1","0"
"RT @martinahooper: No son una ONG, Viñeta del día de @eldiarioes por Manel Fontdevila http://t.co/YUApl7WCQo #Bangladesh @setemcat network RT_(TV_network) television_station autonomous_non-commercial_organization channel state nonbeing comprise organization NGO sketch vignette graphic_design unit_of_time day International_System_of_Units human Manel_Fontdevila Comics_artist author human Manel_Fontdevila Comics_artist author Asian_country Bangladesh nation country","11","0","0","132","22","1","0"
"ALERTA #Sismo con Magnitud 1.4, 36km E en Lazy Mountain #Alaska disaster Alerta geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography ratio order_of_magnitude number Level_of_measurement Geographical_feature Lazy_Mountain,_Alaska Census-designated_place American_state Alaska U.S._state","8","1","0","63","12","2","0"
"RT @SanRomanMario: #Sismo de 6.38, epicentro en Guerrero geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography geographic_point epicenter person warrior profession combat","6","0","0","56","9","1","0"
"Los Sueños.12 #costarica #coast #ecr #pacific #vacations #architecture #marriot #puntarenas #herradura #trav http://t.co/GvZOD237 physical_condition sleep game horseshoes outdoor_game game_of_skill","17","1","0","130","18","10","0"
"sobrecogedora foto de las explosiones de un  tren petrolero en la pequeña población de Lac-Mégantic  #Canadá  http://t.co/2lNdkLJQT1 pictorial_representation photography photography Subcategory art science chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality public_transport train guided_transport train_composition means_of_transport fiddling people population Local_municipality_(Quebec) Lac-Mégantic,_Quebec town North_American_country Canada nation Maritime_boundary Dominion Commonwealth_realm country","9","0","0","136","24","1","1"
"Estimados vamos a trasladar el próximo temblor para el viernes #temblorcr disculpen los inconvenientes saludos cordiales move move coming motility vibration weekday Friday day_of_the_week day forgive excuse disadvantage drawback cordial","6","2","0","121","17","1","1"
"Alerta de Tsunami para Chile, por terremoto en Costa Rica de 7.9 (atento costeros) settlement Alerta Cities_of_Japan System Tsunami_warning_system disaster tsunami wave natural_disaster South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception considerate","9","0","0","82","15","0","1"
"RT @CNNEE: Medios locales reportan daños en edificios, comercio y algunas obras públicas tras terremoto de 7,9 en #CostaRica http://t.co ... instrumentality medium tool entity computer_memory channel local inform describe change damage structure building house technology architecture architectural_structure Structure construction commerce trade activity end_product oeuvre work_of_art structure public_works Category_of_being public human_body buttocks body_part anatomy mammal primate vertebrate man Scientific_terminology 2 System body geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography taxon Costarica","9","1","0","142","25","1","1"
"@JoseLorenzo1009 saludos desde #CostaRica y #halamadrid siempre... taxon Costarica always","3","1","0","66","7","2","0"
"RT @jomugil: ya me dio hambre de ansiedad #temblorcr transfer give drive hunger sensory_system mental_condition anxiety emotion","5","1","1","52","9","1","1"
"RT @elcomercio: FOTOS: Costa Rica fue remecida por el segundo terremoto más fuerte de su historia. http://t.co/GieKWCGf representation photograph work_of_art image shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception comprise geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography strong humanities history bibliography abstract_object organization presentation","7","1","0","120","21","0","1"
"Vespertino Olmeca: Alerta de tsunami por terremoto de 7.6 grados en Costa Rica http://t.co/PM2MoZ63 press newspaper mass_media periodical publication American_Indian Olmec civilization disaster Alerta System Tsunami_warning_system disaster tsunami wave natural_disaster geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography accolade academic_degree qualification diploma shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","8","1","0","99","18","0","1"
"@I_pain_less Si aun no te haz Enterado, Costa Rica ha Sufrido un Tremendo Terremoto, así que el HT de hoy Será #FuerzaCostaRica RETUIT metric_system International_System_of_Units metric light ray Projection_(mathematics) shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception exist endurance long-sufferance album Tremendo_(álbum) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography so hence currently","9","2","1","136","23","1","1"
"100 personas desaparecidas y 15 muertos por sismo en Guatemala, es ciertoo??! :O being person causal_agency subjectivism subject human missing_person person missing dead slain Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean","5","0","0","80","13","0","1"
"RT @LaTertuliaFM: Casco Histórico de #Coro #Falcón #Venezuela --&gt; http://t.co/hv46bSeG #FalconEnPositivo network RT_(TV_network) television_station autonomous_non-commercial_organization channel plate_armour helmet headgear Personal_protective_equipment urban_area Centro_histórico humanities history bibliography abstract_object organization presentation chorus choir band musical_group rock_band state_of_Venezuela Falcón South_American_country Venezuela nation country","12","1","0","109","16","4","0"
"RT @el5anto: Alerta de Tsunami, tras terremoto en Costa Rica, incluye México: (http://t.co/y9Xm8fCq) – Tras el fuerte sismo, se... http: ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel disaster Alerta System Tsunami_warning_system disaster tsunami wave natural_disaster geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception add include republic Mexico North_American_country nation country strong","10","1","1","144","23","0","1"
"Terremoto en Costa Rica? O temblorsito? geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","4","0","0","39","6","0","1"
"RT @eitbcomNoticias: En busca y captura un empresario español dueño de una de las empresas que se alojaban en la fábrica de #Bangladesh htt… electronic_device pager method_(computer_programming) Caught originator father Spanish businessman owner establishment company Types_of_business_entity juridical_person organization furnish berth industrial_plant factory building business Industrial_architecture Asian_country Bangladesh nation country","9","1","3","145","27","1","0"
"RT @lauramart95: Buena barbacoa con @marigarcia1995 @fanii33 @alvaro_phineas @MarcosMarquez11 @JositoDj @Carlos_RG6 #pablo y #rubi http: ... Municipalities_of_Spain Bueña municipality roasting barbecuing gemstone ruby transparent_gem corundum communications_protocol HTTP Application_layer","8","1","0","140","15","2","0"
"RT @elmundoes: Un terremoto de magnitud 7.9 sacude Costa Rica geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography property magnitude mathematics shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","7","1","0","61","11","0","1"
"No puedo creer lo que esta pasando!!  #prayforboston be_able_to judge think judge pass","1","2","1","52","8","1","0"
"RT @correoorinoco: Ministerio público realiza seminario sobre municipalización de la justicia en #Falcon http://t.co/M3fnXDAv #Zulia #Ve ... government_department ministry authority organization prosecutor public_ministry court organization law Ministério_Público public act perform religious_school seminary educational_institution institution Derecho_administrativo_en_España Municipalización_de_servicios natural_virtue justice righteousness abstract_noun concept","12","1","0","142","21","3","0"
"RT @EFEnoticias: Suben a 922 los muertos en el derrumbe del complejo textil de #Bangladesh http://t.co/wM0CohrhjR dead slain collapse cave_in whole complex artifact textile industry work_of_art clothing material matter materialism","7","1","0","113","19","1","1"
"RT @juancarloschoy: Según peritos de pgr aseguran que lo ocurrido en rusia fue un gas metano proveniente de la luna #метеорит network RT_(TV_network) television_station autonomous_non-commercial_organization channel witness expert_witness evidence secretaryship Attorney_General statesman verify ascertain become occur be state_of_matter gas fluid alkane methane gas chemical_compound","7","1","0","134","21","1","1"
"RT @CIMATCHILE: TERREMOTO : con magnitud de 7.5 con epicentro en la costa entre Chiapas y Guatemala. http://t.co/hPImPLUk geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography ratio order_of_magnitude number Level_of_measurement geographic_point epicenter shore coast landform area flag Chiapas state_of_Mexico nation Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean","8","0","0","121","21","0","1"
"RT @CNNEE: El presidente de #Guatemala dice que hay alerta de tsunami, viviendas totalmente destruidas y evalúan posibles muertes network RT_(TV_network) television_station autonomous_non-commercial_organization channel head_of_state President_of_the_United_States president position statesman Presidente_de_Guatemala inform tell exist settlement Alerta Cities_of_Japan System Tsunami_warning_system disaster tsunami wave natural_disaster house home abode housing settlement place completely wrecked possible change death biology faith being property process_(computing) event_(philosophy) philosophy","7","3","0","130","20","1","1"
"#LARA #FALCON Y #distritoCapital... nos queda poca mercancia DULCE VENENO de CARAMELOS DE CIANURO.. SI QUIERES LA... http://t.co/rt6ERXTZ character Falcon_(comics) superhero be remain product good artifact economic_system economics body service object trade perceptible_object terminology finance hypothesis confection sweetmeat substance poison chemical_substance confection candy confectionery organization Caramelos_de_Cianuro rock_band salt cyanide chemical_compound","9","2","2","137","21","3","0"
"Miren como quedo el piso en algunas partes de Costa Rica luego del terremoto de 7.6 http://t.co/7fTsPfU7 settlement Miren settlement be remain structure storey building relation part tensor set power_set subset shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception then geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","8","1","0","104","21","0","1"
"RT @CALACNN: “@glendacnn: Estamos en vivo con fuerte sismo en #CostaRica” // Tu tierra mi (cont) http://t.co/MO8uhKCZ network RT_(TV_network) television_station autonomous_non-commercial_organization channel Live_album Vivo_(Ricardo_Arjona_album) strong geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography taxon Costarica","9","1","0","121","19","1","1"
"Terremoto 7.6 Costa Rica, TUPSA, 05/Set/2012: http://t.co/EJ152FaD vía @youtube geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","6","0","0","80","16","0","1"
"Entre mal estado de Plantas Josefa Camejo y Planta Centro sin Planta Tucacas #Falcon muy mal #sinluz http://t.co/Kt0AFg2O badly unsoundness disrepair building_complex industrial_plant building building_complex industrial_plant building point midpoint Point_(geometry) building_complex industrial_plant building poorly","11","0","0","121","21","2","0"
"#temblorcr Fuerte sismo también se sintió en territorio nicaraguense box strongbox geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography find feel range home_range","3","1","1","70","10","1","1"
"@sophielster: QUE! hubo un terremoto 7.6 en Costa Rica!?? http://t.co/5EZyEPgp / csm exist geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","5","1","0","84","15","0","1"
"RT @MUSAS_DCHAYANNE: ORACIONES P COSTA RICA ACABÓ D SUFRIR TERREMOTO D 7.9 GRADOS D INTENSIDAD.HAY ALERTA D TSUNAMI P MÉXICO, COL, ECUAD ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel Oración_(canción) shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception pain suffering experience geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography valuation grade settlement Alerta Cities_of_Japan disaster tsunami wave natural_disaster republic Mexico North_American_country nation country kale collard","19","0","0","142","25","0","1"
"#Venezuela envió a #Guatemala 50 toneladas de alimentos http://t.co/idWu9T5B South_American_country Venezuela nation country transfer mail metric_weight_unit tonne unit_of_energy unit_of_mass unit solid food object body","6","1","0","77","12","2","0"
"RT @la_patilla: Decretados tres días de duelo nacional por la tragedia en refinería de Amuay http://t.co/yPG22Rb2 unit_of_time day International_System_of_Units sadness mourning National_day_of_mourning national misfortune disaster event_(philosophy) risk industrial_plant refinery petroleum Complejo_Refinador_de_Amuay settlement Amuay","6","3","0","115","21","0","1"
"Posibles fechas de #MägodeOz: 8 de Febrero en #Guatemala. 14 de Marzo en #Chile (mismo día que Turisas...). 23 de Marzo en #Argentina. day date month February Gregorian_calendar_month Ou_Nederlandse_maandname Central_American_country Guatemala Atlantic_Ocean nation Belize El_Salvador country Caribbean month March Gregorian_calendar_month South_American_country Chile nation country same unit_of_time day International_System_of_Units month March Gregorian_calendar_month country Argentina South_American_country nation","14","0","1","136","25","4","0"
"agente se coloca no lugar do familiar de #santamaria causal_agency agent place arrange point place entity fauna familiar_spirit spirit entity","3","1","1","52","9","1","1"
"RT @AndreaAristegui: SHOA publica alerta de tsunami para las costas de Chile tras terremoto en Costa Rica. http://t.co/MYzaVoz0 Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy make print settlement Alerta Cities_of_Japan System Tsunami_warning_system disaster tsunami wave natural_disaster shore coast landform area South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","8","3","0","127","21","0","1"
"RT @adncolombia: Se descarta Tsunami en Colombia tras fuerte terremoto en Costa Rica. declare count_out disaster tsunami wave natural_disaster republic Colombia South_American_country nation strong geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","6","2","1","85","13","0","1"
"Dice @julio2j: : URGENTE// Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos (vía @CNNE) geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography property magnitude mathematics move shake genus Sicyos first_description_(of_a_taxon) botany taxon work service good Geological_survey United_States_Geological_Survey authority earth_science geology science Earth republic United_States North_American_country nation country permanent_member_of_the_United_Nations_Security_Council constitutional_republic album Unidos artifact track Structure","11","3","0","137","23","1","1"
"Y  la tierra tembló ..... Terremoto en Costa Rica. Foto de hoy en Guanacaste. http://t.co/5Vp9OAQd geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception representation photograph work_of_art image today province_of_Costa_Rica Guanacaste_Province","6","2","0","99","17","0","1"
"RT @KAOSVENEZUELA: Atentos con esto: @NoticiasVenezue:#Amuay: QUEDAN 3.3 DÍAS DE GASOLINA DE ´95  PARA 10 LA DE (cont) http://t.co/OinABprF unit_of_time day International_System_of_Units fuel gasoline hydrocarbon mixture liquid Petroleum_product chemical_compound fuel","5","1","2","141","25","0","0"
"RT @espinozajs: sismo de 7.9 FUE A 12.4 millas de profundidad #CostarICA geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography linear_measure mile Unit_of_length degree depth taxon Costarica","7","0","0","72","14","1","1"
"Fin de la primera parte #ElTri le gana a #CostaRica por la minima en San Jose. state death album Fin_(de_la_primera_parte) thing part feeling desire taxon Costarica note half_note quarter_note person saint deity town Saint_Joseph human figure_(wood)","9","1","1","78","16","2","0"
"En el curso de primeros auxilios con @mvallvey @Tore_Baza95 @drecouvreur #alvaro y #pablo line course angle assistance succor war aid economics aid_agency Działania law Freguesia_(Portugal) Álvaro municipality Gminy_Portugalii","6","0","0","89","13","2","0"
"RT @cfbalseiro: Terremoto de 7,9 mar adentro en Costa Rica. Se activa la alerta por tsunami en la costa del Pacífico de América Central. ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography body_of_water sea ocean System inward shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception active disaster Alerta disaster tsunami wave natural_disaster shore coast landform area coast Pacific_coast ocean Pacific_Ocean Earth isthmus Central_America Geographical_feature continent region workplace telephone_exchange System","10","1","1","142","27","0","1"
"Terremoto de 7,9 grados sacude Costa Rica: alerta de tsunami - Terra Chile  http://t.co/blMH3RMk vía @TerraChile geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography accolade academic_degree qualification diploma shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception System Tsunami_warning_system disaster tsunami wave natural_disaster South_American_country Chile nation country","8","2","0","113","20","0","1"
"RT @JIMotaO: Señor pedimos tu paz para esta tierra,#Paraguana paz para mi ciudad, paz para la gente, paz para #Venezuela. network RT_(TV_network) television_station autonomous_non-commercial_organization channel male_aristocrat Lord aristocracy United_Kingdom Dark_Ages Royal_and_noble_ranks title request ask order peace state peninsula Paraguaná_Peninsula order peace state municipality town order peace state song Gente order peace state South_American_country Venezuela nation country","10","1","0","122","22","1","0"
"Glenn Murphy @GAP @OldNavy @BananaRepublic no quiere firmar la Seguridad de trabajadores en #Bangladesh.  Actúa ya:  https://t.co/RCXXSYCtT8 clothing Gap_Inc. company Public_company retailer want write sign condition safety nation person worker Asian_country Bangladesh nation country","9","3","0","141","21","1","0"
"Uau RT @FrancoRulos: @notisar1: EEUU Urgente Video explosion plante fertilizantes en Waco Texas ver http://t.co/3HFV3iabR5// que fuerte!!! UAU! network RT_(TV_network) television_station autonomous_non-commercial_organization channel republic United_States North_American_country nation country permanent_member_of_the_United_Nations_Security_Council constitutional_republic recording video analog_signal electronic_media technology chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality chemical_substance fertilizer agriculture flora Earth chemistry chemical_compound material materialism City Waco,_Texas county_seat American_state Texas U.S._state expression perceive see strong","11","1","0","138","20","0","0"
"Ya empezó @Nacion_ESPN vamos a ver que dicen del #CostaRica vs #Mexico commence move perceive see utter say taxon Costarica album Vs._(Pearl_Jam_album) republic Mexico North_American_country nation country","5","2","1","71","12","2","0"
"RT @24HorasTVN: Refleja el dolor del pueblo - FOTO se convierte en ícono de trágico derrumbe de #Bangladesh: http://t.co/HF4yDrNs3H network RT_(TV_network) television_station autonomous_non-commercial_organization channel reaction reflex death grief sorrow emotion process_(computing) people folk representation photograph work_of_art image alter get painting icon work_of_art tragical collapse cave_in Asian_country Bangladesh nation country","9","2","1","133","22","1","0"
"RT @DiarioLaPrensa: La alerta de tsunami continúa para Costa Rica, Panamá, Nicaragua http://t.co/ER6KoLkP #temblorcr disaster Alerta System Tsunami_warning_system disaster tsunami wave natural_disaster speak go_on shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception Central_American_country Nicaragua nation country","9","2","0","118","18","1","1"
"@CNNEE: Cancelan alerta d tsunami activada de #Centroamérica a #Brasil tras fuerte sismo de 7,6 q sacudió #CostaRica: http://t.co/d67FhANJ settlement Alerta Cities_of_Japan disaster tsunami wave natural_disaster isthmus Central_America Geographical_feature continent region country Brazil South_American_country nation Rechtsstaat member_state_of_the_United_Nations member_state_of_the_Union_of_South_American_Nations Secular_state forceful move shake taxon Costarica","9","2","1","140","24","3","1"
"RT @jcordon5: Esperan su oportunidad en el banco @S_Talavante @adriwrc92 @jcordon5 #pablo y #david network RT_(TV_network) television_station autonomous_non-commercial_organization channel Province_of_Lleida Esperan locality people cost opportunity_cost financial_institution bank company Financial_intermediary","6","2","0","98","14","2","0"
"RT @MiDiarioPanama: 12 de octubre: #Panamá vs #Honduras || #ElSalvador vs #CostaRica || #Guatemala vs #Jamaica || ‏@ninomangravita month October Gregorian_calendar_month Ou_Nederlandse_maandname Central_American_country Panama nation country republic Honduras Central_American_country nation country taxon Costarica","21","1","0","133","15","6","0"
"Nose si pasar Navidad en #SanMarcos :/ public_holiday Christmas feast_day holy_day_of_obligation quarter_day Christianity commemoration abbreviation","2","1","0","38","6","1","0"
"Ma. Cristina Lizano Rodriguez, representa a #CostaRica en la eleccion a #ReinaMundialDelbanano2012 http://t.co/BDD55ZmO period year unit_of_time time_standard orbit_period Sweden Christina,_Queen_of_Sweden monarch queen_regnant Queen_Christina_(film) human queen Reyes_vikingos woman serve represent taxon Costarica vote election ballot decision_making","8","1","0","119","16","2","0"
"RT @MDalid: AYUDMOS a#Amuay.En Bqto Protección Civil Lara:ubicada en la Avenida Las Ferias(frnte al Compljo Ferial Sociedad Vzla Cruz Ro ... activity protection war Civil_Protection special_field Intergovernmental_organization concept citizen civilian person flow freshet body fair trade_fair exhibition social_group society people Cross crucifix Greek_cross image artificial_language Ro constructed_language","14","1","0","141","25","0","1"
"コスタリカ (Costa Rica) es #TT en Japón por el terremoto de 7.6 con alerta de tsunami que ha sucedido hace unos minutos. shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception comprise Asian_country Japan nation country island_nation geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography disaster Alerta System Tsunami_warning_system disaster tsunami wave natural_disaster be come_about satisfy answer unit_of_time minute unit","9","2","1","126","23","1","1"
"Temblor Costa Rica http://t.co/pDZCjiSW geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography shore coast landform area country Costa_Rica Central_American_country Atlantic_Ocean nation Panama Caribbean_Sea financial_condition wealth economic_system capital economics information terminology perception","4","0","0","39","7","0","1"
"Empezó a moverse la semana =) ... bueno, a un mes del pronosticado fin del mundo... es cosa de esperar! #sismo be_active good period month unit_of_time state death destiny day_of_reckoning concern earth comprise attribute thing wish desire geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","8","2","0","111","19","1","0"
"Arde #Amuay a las 9.40 am, reporta @CBatiz http://t.co/XpXjtX0e esto --&gt;@MeDicenDivi @Lizdayanamelian inform describe","4","2","2","104","17","1","1"
"RT @24HorasTVN: AHORA: SHOA publica en este momento, que hay alerta de tsunami para #Chile por terremoto en #CostaRica http://t.co/N3brPnyY present now Hydrographic_and_Oceanographic_Service_of_the_Chilean_Navy make print time moment exist settlement Alerta Cities_of_Japan System Tsunami_warning_system disaster tsunami wave natural_disaster South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography taxon Costarica","9","2","1","139","23","2","1"
"#CostaRica juega basura! Y el #Chicharito es un tronco! taxon Costarica move play scrap litter be","6","1","0","55","9","2","0"
